,키,몸무게,연간 음주 빈도,한번 섭취시 음주량,일반담배 하루 흡연량,격렬한 신체활동 일수,중증도 신체활동 일수,걷기 실천 일수,주간 아침식사 일수,체형(5단계)
20865,152.0,77.0,1,0,0,0,0,2,3,5
20866,173.0,58.0,4,4,0,0,0,5,0,2
20867,148.0,51.0,0,0,0,0,0,2,3,3
20868,172.0,60.0,5,3,0,0,1,3,0,3
20869,174.0,73.0,5,4,0,0,0,0,3,4
20870,161.0,57.0,1,0,0,0,0,5,3,2
20871,153.0,49.0,0,0,0,0,0,7,3,3
20873,150.0,60.0,2,1,0,0,5,7,0,5
20874,168.3,80.0,4,1,0,0,0,1,3,5
20875,157.0,58.0,2,1,0,0,0,6,0,3
20876,170.0,72.0,2,1,0,3,0,3,0,4
20877,156.0,85.0,4,1,0,0,0,0,0,5
20879,153.0,48.0,0,0,0,0,3,7,3,2
20880,174.0,69.0,2,4,0,5,5,7,3,2
20883,155.0,52.0,0,0,0,0,7,7,3,2
20884,155.0,68.0,1,0,0,0,0,7,2,5
20886,175.0,75.0,5,4,0,0,0,5,3,3
20887,158.0,50.0,3,1,0,0,0,7,0,3
20889,165.0,75.0,0,0,0,0,0,0,2,4
20890,166.0,64.0,4,1,20,0,0,7,2,3
20891,157.0,60.0,6,4,0,0,4,7,3,3
20893,158.0,51.0,2,1,0,0,1,7,3,3
20894,178.0,70.0,6,4,20,0,1,7,3,3
20895,156.0,59.0,2,1,0,0,0,3,3,3
20896,150.0,50.0,1,0,0,0,0,5,3,2
20898,158.0,57.0,2,1,0,0,0,7,3,3
20899,185.0,82.0,2,4,0,0,1,7,0,3
20900,176.0,67.0,2,2,0,0,0,7,1,3
20901,165.0,60.0,4,4,0,0,7,7,3,2
20902,172.0,78.0,5,3,0,0,2,7,3,4
20903,152.0,55.0,5,1,0,0,3,7,3,3
20904,183.0,100.0,2,1,15,0,0,7,0,4
20905,162.0,70.0,4,4,0,0,0,7,0,4
20906,164.0,62.0,2,2,0,0,0,7,3,3
20908,154.0,60.0,0,0,0,0,0,4,2,4
20909,167.0,58.0,6,4,15,0,0,7,3,2
20910,172.0,87.0,2,2,0,0,1,7,1,4
20911,175.0,127.0,2,2,15,0,3,7,2,5
20912,162.0,60.0,4,2,0,0,0,7,2,4
20914,150.0,59.0,0,0,0,0,0,3,3,4
20915,171.0,66.0,1,0,0,0,0,7,3,4
20917,158.0,50.0,1,0,0,0,0,7,3,3
20918,150.0,65.0,2,1,0,0,3,7,3,4
20919,160.0,62.0,1,0,0,0,0,7,3,3
20920,158.0,62.0,0,0,0,0,3,7,3,3
20922,172.0,80.0,5,4,0,0,2,3,3,4
20923,183.0,69.0,2,1,0,0,0,6,3,2
20924,156.0,54.0,4,2,0,0,0,0,3,3
20925,167.0,60.0,6,3,20,0,0,7,3,2
20927,153.0,52.0,0,0,0,0,0,7,3,3
20928,159.0,62.0,1,0,0,0,0,7,3,3
20929,173.0,66.0,0,0,20,0,0,7,3,3
20930,161.0,56.0,2,1,0,0,0,7,3,3
20931,177.0,75.0,3,1,10,0,0,7,0,2
20932,161.0,53.0,1,0,0,0,0,7,3,3
20933,170.0,62.0,1,0,0,0,0,7,3,3
20934,170.0,71.0,4,4,0,0,0,7,0,3
20935,163.0,59.0,0,0,0,0,7,7,3,3
20937,160.0,73.0,4,4,0,0,0,4,3,4
20939,154.0,49.0,6,4,0,5,0,6,3,3
20940,157.0,50.0,4,1,0,0,0,3,3,3
20942,166.0,72.0,1,0,0,0,0,1,3,3
20943,153.0,50.0,0,0,0,0,0,4,3,3
20944,154.0,65.0,4,2,0,0,0,7,3,4
20945,170.0,71.0,0,0,0,0,0,0,3,3
20946,148.0,53.0,0,0,0,0,0,0,3,3
20947,158.0,56.0,3,1,0,0,2,7,3,3
20948,178.0,82.0,5,4,20,5,0,6,2,4
20949,171.0,62.0,2,1,0,0,3,7,0,3
20950,167.0,70.0,2,2,0,0,0,7,3,3
20954,161.0,53.0,2,1,0,0,0,7,3,3
20955,160.0,59.0,2,2,0,0,3,7,3,4
20956,174.0,85.0,4,4,0,0,0,7,1,4
20957,158.0,53.0,1,0,0,0,3,7,3,3
20958,158.0,62.0,1,0,0,0,3,7,3,3
20959,150.0,50.0,0,0,0,0,0,1,3,3
20960,176.0,83.0,0,0,0,0,7,7,1,4
20961,167.0,73.0,0,0,0,0,0,2,3,4
20962,176.0,83.0,4,4,20,0,0,7,3,4
20964,182.0,70.0,3,2,0,0,2,7,1,2
20966,167.0,67.0,3,4,0,0,4,7,3,3
20967,156.0,67.0,4,4,0,0,0,7,3,4
20968,158.0,67.0,4,1,0,0,5,7,3,3
20969,169.0,59.0,1,0,0,0,0,7,3,2
20970,150.0,60.0,0,0,0,0,0,3,3,4
20971,152.0,62.0,2,1,0,0,0,7,3,4
20972,163.0,57.0,1,0,0,0,0,7,3,3
20973,160.0,56.0,0,0,0,0,0,7,3,3
20974,168.0,58.0,2,1,0,0,2,7,1,3
20975,180.0,85.0,4,3,0,0,7,7,3,3
20977,162.0,55.0,1,0,0,0,0,5,2,3
20978,160.0,49.0,2,1,0,0,2,5,2,3
20979,157.0,52.0,4,2,0,0,0,3,3,3
20981,159.0,58.0,0,0,0,0,0,7,3,4
20982,159.0,61.0,4,1,0,0,0,3,3,4
20983,170.0,68.0,4,3,0,0,0,7,0,3
20984,153.0,53.0,3,1,0,0,0,3,3,3
20985,161.0,67.0,4,1,0,0,0,7,1,4
20986,145.0,37.0,1,0,0,0,0,0,3,1
20987,157.0,43.0,0,0,0,0,0,7,3,2
20988,170.0,64.0,4,2,0,0,0,7,3,3
20989,159.0,60.0,0,0,0,0,0,7,3,3
20990,170.0,80.0,1,0,0,0,3,7,3,4
20991,172.0,74.0,1,0,0,0,0,7,3,3
20992,153.0,55.0,0,0,0,0,0,7,3,3
20993,167.0,54.0,3,4,0,2,0,7,2,3
20994,158.0,50.0,0,0,0,0,0,7,3,2
20995,168.0,62.0,1,0,0,0,3,3,0,3
20997,152.0,54.0,0,0,0,0,0,7,3,3
20998,169.0,62.0,2,1,0,0,5,7,3,3
20999,154.0,64.0,2,2,0,0,0,7,3,5
21000,170.0,75.0,1,0,0,0,0,7,3,3
21001,153.0,52.0,2,1,0,0,0,7,3,3
21002,164.0,60.0,4,2,15,0,2,7,3,2
21005,160.0,45.0,3,2,0,0,0,7,3,2
21006,168.0,55.0,4,2,20,0,0,7,0,2
21007,175.0,79.0,6,1,0,1,1,7,3,3
21008,182.0,98.0,3,1,0,0,7,7,3,3
21009,167.0,63.0,5,2,0,0,0,7,0,3
21010,174.0,80.0,4,3,0,0,0,1,0,4
21012,168.0,67.0,4,1,0,0,0,7,3,3
21013,175.0,82.0,1,0,20,0,0,2,3,3
21014,160.0,50.0,2,1,0,0,0,7,3,3
21015,178.0,90.0,4,3,0,0,5,7,3,5
21016,164.0,55.0,1,0,0,0,0,4,0,3
21017,165.0,50.0,2,1,0,0,0,7,3,2
21018,153.0,40.0,3,1,1,0,0,7,0,2
21019,159.0,55.0,4,1,0,0,0,3,0,3
21020,173.5,72.0,4,4,0,1,1,7,1,3
21022,150.0,56.0,2,1,0,0,0,1,3,4
21024,168.0,62.0,5,1,10,0,0,7,3,2
21025,156.0,55.0,2,1,0,0,0,7,1,3
21026,154.0,56.0,1,0,10,0,0,7,3,3
21027,150.0,52.0,1,0,0,0,0,7,0,3
21028,152.0,48.0,0,0,0,0,0,7,2,3
21029,153.0,55.0,0,0,0,0,3,7,1,4
21031,180.0,75.0,4,4,0,0,3,7,2,3
21032,162.0,52.0,1,0,0,0,0,7,2,3
21033,175.0,90.0,0,0,0,0,0,7,3,4
21034,163.0,60.0,2,1,0,0,0,7,3,4
21035,178.0,76.0,4,3,0,0,5,7,3,3
21036,158.0,57.0,1,0,10,0,0,7,3,3
21038,168.0,56.0,4,2,0,0,0,7,0,3
21039,174.0,105.0,0,0,20,0,0,7,0,4
21040,158.0,54.0,2,1,0,0,3,7,0,4
21041,171.0,84.0,1,0,0,0,3,7,0,4
21042,175.0,72.0,4,4,0,0,0,7,0,3
21043,180.0,52.0,4,3,0,0,0,7,3,4
21044,168.0,65.0,4,4,0,0,0,7,3,3
21046,155.0,65.0,1,0,0,0,7,7,3,4
21047,183.0,100.0,4,2,10,0,0,7,0,4
21049,163.0,65.0,0,0,0,0,7,7,3,3
21050,177.0,95.0,0,0,0,0,0,5,1,4
21051,161.0,70.0,1,0,0,0,0,7,3,3
21052,167.0,67.0,3,2,0,0,7,7,3,3
21053,170.0,65.0,1,0,20,0,0,7,3,2
21054,167.0,61.0,2,4,20,0,0,7,3,3
21055,151.0,50.0,4,2,0,0,0,7,0,3
21056,163.0,60.0,1,0,0,0,3,7,2,3
21058,178.0,65.0,5,1,3,0,0,3,3,2
21059,158.0,68.0,0,0,0,0,2,7,3,4
21060,157.0,49.0,2,2,0,0,3,7,1,3
21061,170.0,63.0,5,3,10,0,0,7,3,2
21062,160.0,59.0,4,3,0,0,0,7,0,3
21063,174.0,70.0,0,0,0,0,0,7,3,3
21064,162.0,60.0,1,0,0,0,0,7,3,4
21065,164.0,65.0,4,2,0,0,0,7,3,3
21067,169.0,68.0,3,1,0,0,0,4,3,3
21068,160.0,63.0,1,0,0,0,5,7,3,4
21069,150.0,51.0,0,0,0,0,0,7,3,3
21070,156.5,63.0,1,0,0,0,0,7,3,4
21071,150.0,49.0,4,1,0,0,7,7,3,3
21072,148.0,56.0,1,0,0,0,0,3,3,3
21073,140.0,52.0,1,0,0,0,0,7,3,4
21074,171.0,72.0,4,4,0,0,2,7,3,3
21075,165.0,65.0,5,3,10,0,0,7,2,3
21076,169.0,75.0,0,0,0,0,0,7,0,4
21077,171.0,76.0,2,1,15,0,0,7,3,3
21078,154.0,45.0,0,0,0,0,0,3,3,2
21079,180.0,80.0,4,4,0,0,7,7,3,3
21080,160.0,45.0,0,0,0,0,0,2,3,1
21081,160.0,53.0,2,2,0,0,0,7,3,3
21083,165.0,69.0,4,2,0,0,0,7,3,4
21084,177.0,86.0,5,2,10,0,0,7,3,4
21085,183.0,69.0,4,4,0,0,4,5,0,2
21087,163.0,58.0,2,2,0,0,0,5,1,3
21089,154.0,52.0,2,1,0,0,2,7,3,3
21090,175.0,85.0,5,3,20,0,0,7,3,4
21091,160.0,51.0,3,1,0,0,5,5,3,3
21092,170.0,76.0,1,0,20,0,0,1,0,4
21093,147.0,53.0,5,4,5,0,0,7,0,4
21094,160.0,53.0,2,2,0,0,0,5,0,3
21096,175.0,76.0,5,3,0,0,0,0,0,3
21097,172.0,75.0,5,3,10,0,0,7,3,3
21098,157.0,48.0,1,0,0,0,0,6,3,2
21099,150.0,46.5,1,0,0,0,0,7,3,2
21100,171.0,72.0,5,4,10,0,1,7,3,3
21103,170.0,68.0,0,0,0,0,0,7,3,3
21104,155.0,53.0,1,0,0,0,0,7,3,3
21105,170.0,90.0,1,0,0,0,0,7,3,5
21106,158.0,52.0,0,0,0,0,0,3,1,4
21107,165.0,49.0,0,0,0,0,0,7,0,2
21108,174.0,85.0,6,4,10,0,2,7,3,4
21109,153.0,51.0,4,1,0,0,0,7,3,3
21110,173.0,63.0,4,3,0,5,5,7,0,2
21112,161.0,57.0,2,1,0,0,0,3,2,4
21113,172.0,56.0,2,1,0,0,0,7,0,2
21114,165.0,62.0,1,0,0,0,0,7,3,3
21115,155.0,67.0,1,0,0,2,2,0,3,4
21118,174.0,65.0,4,3,0,3,3,7,3,2
21119,170.0,66.0,4,4,0,2,5,5,0,2
21121,158.0,43.0,2,2,20,0,0,7,0,3
21122,158.0,65.0,0,0,0,0,5,7,3,4
21123,167.0,81.0,1,0,0,3,0,0,3,4
21124,150.0,48.0,2,1,0,0,0,3,3,3
21126,167.0,80.0,1,0,0,0,0,7,3,4
21127,167.0,58.0,3,2,0,4,4,2,3,3
21129,177.0,58.0,2,1,0,7,7,4,3,3
21130,173.0,75.0,0,0,0,0,7,0,3,3
21132,168.0,61.0,2,3,0,0,0,2,2,3
21134,161.0,60.0,6,3,0,0,0,7,0,4
21135,170.0,65.0,3,3,0,0,0,7,0,3
21136,160.0,52.0,0,0,0,5,5,7,3,3
21138,163.0,63.0,5,3,0,0,3,5,0,3
21140,184.0,87.0,4,3,0,0,0,5,0,2
21142,169.0,75.0,0,0,0,6,6,5,3,4
21143,160.0,82.0,1,0,0,0,0,5,0,4
21144,156.0,50.0,2,1,0,0,0,7,0,3
21146,176.0,70.0,5,4,10,2,0,7,3,3
21147,156.0,60.0,3,2,0,0,7,7,3,4
21150,168.0,65.0,5,3,10,5,5,7,3,3
21151,167.0,62.0,5,1,0,3,3,3,0,3
21152,163.0,66.0,4,1,0,4,3,5,0,4
21154,148.0,45.0,0,0,0,0,0,7,3,2
21155,164.0,51.0,0,0,0,0,0,7,3,2
21156,155.0,60.0,3,2,0,0,0,7,3,4
21157,168.0,73.0,0,0,0,0,0,7,3,3
21158,168.0,74.0,0,0,0,0,0,2,3,3
21159,150.0,50.0,0,0,0,0,0,3,3,3
21160,175.0,55.0,3,2,13,0,0,7,0,1
21161,180.0,78.0,1,0,10,0,0,4,3,3
21163,160.0,48.0,3,1,0,0,0,5,1,2
21164,161.0,63.0,3,1,0,0,2,5,0,4
21166,158.0,49.0,4,3,0,0,0,7,0,3
21168,160.0,62.0,4,1,0,0,1,6,3,3
21169,165.0,68.0,0,0,0,0,0,7,3,3
21170,169.0,70.0,3,2,0,0,0,0,3,4
21171,174.0,80.0,3,3,0,4,0,7,0,3
21172,150.0,40.0,0,0,0,0,0,0,3,2
21173,150.0,60.0,0,0,0,0,0,5,3,3
21174,162.0,55.0,4,2,0,0,0,7,0,2
21175,150.0,48.0,0,0,0,0,0,4,3,3
21177,160.0,65.0,4,3,0,0,1,3,3,3
21178,155.0,52.0,0,0,0,0,0,1,3,2
21179,150.0,48.0,1,0,0,1,0,7,3,3
21180,170.0,80.0,6,4,20,0,0,5,2,4
21182,160.0,62.0,0,0,0,0,0,6,3,3
21183,149.0,53.0,0,0,0,1,0,2,0,3
21184,171.0,84.0,4,3,0,2,0,7,3,4
21185,174.0,90.0,1,0,0,0,0,5,3,5
21187,158.0,43.0,1,0,0,3,0,2,0,2
21188,175.0,75.0,4,3,0,3,0,7,3,3
21189,170.0,62.0,0,0,0,0,0,5,3,3
21190,162.0,55.0,0,0,0,0,0,5,3,3
21191,170.0,71.0,3,3,0,0,1,5,3,3
21192,153.0,50.0,0,0,0,0,0,0,3,3
21193,176.0,72.0,4,4,0,0,0,7,1,3
21194,159.0,53.0,3,4,0,0,0,5,1,3
21196,162.0,58.0,5,1,0,0,0,5,3,3
21197,170.0,63.0,5,1,15,0,0,7,0,3
21198,157.0,65.0,1,0,0,0,0,3,2,4
21199,170.0,67.0,2,1,0,5,0,5,3,3
21200,150.0,46.0,3,1,0,0,7,0,3,3
21201,173.0,67.0,2,3,0,7,0,7,3,2
21202,165.0,70.0,4,2,0,0,0,0,0,4
21203,171.0,78.0,4,3,0,0,0,6,3,4
21204,162.0,52.0,2,1,0,0,0,5,3,3
21205,179.0,60.0,1,0,20,0,0,7,0,1
21206,169.0,60.0,5,4,5,0,0,7,0,3
21207,160.0,70.0,6,2,3,0,0,7,0,4
21208,165.0,58.0,4,1,0,2,1,3,1,4
21209,184.0,85.0,5,2,0,1,0,5,3,4
21210,153.0,40.0,0,0,0,0,0,7,3,2
21211,161.0,80.0,1,0,0,0,0,0,3,4
21213,159.0,57.0,4,1,0,1,4,7,3,4
21214,148.0,50.0,3,2,0,0,0,7,0,3
21215,174.0,64.0,4,3,8,1,1,6,0,1
21216,174.0,69.0,5,1,0,2,0,4,3,3
21217,159.0,65.0,0,0,0,0,0,3,3,3
21218,160.0,50.0,1,0,0,3,1,5,3,2
21219,179.0,53.0,5,4,0,0,0,7,0,2
21221,160.0,60.0,0,0,0,0,0,6,3,3
21222,160.0,56.0,0,0,0,1,0,7,3,3
21223,170.0,67.0,4,3,0,2,0,7,3,3
21224,161.0,56.0,0,0,0,0,2,5,2,3
21225,173.0,69.0,1,0,20,0,0,7,3,2
21226,163.0,55.0,4,1,0,0,0,3,3,3
21227,167.0,65.0,4,4,0,0,0,0,3,2
21228,153.0,42.0,0,0,0,0,0,0,3,1
21229,176.0,82.0,5,3,0,0,0,7,1,3
21230,154.0,44.0,4,1,0,0,0,7,0,3
21231,181.0,100.0,4,3,0,1,4,5,3,5
21233,158.0,69.0,0,0,0,0,0,7,3,4
21234,148.0,45.0,0,0,0,0,0,7,3,3
21235,162.0,60.0,0,0,0,0,0,0,3,3
21236,157.0,58.0,4,4,0,0,0,3,3,3
21237,176.0,75.0,4,2,0,4,4,7,0,4
21238,155.0,60.0,3,1,0,0,0,7,0,4
21239,163.0,68.0,0,0,0,0,0,6,3,4
21240,173.0,75.0,2,1,0,3,5,5,0,4
21242,170.0,65.0,2,1,0,2,5,5,0,4
21243,170.0,68.0,2,1,0,0,0,7,3,3
21244,167.0,78.0,3,1,0,0,0,4,3,3
21245,164.0,61.0,0,0,0,0,0,0,3,3
21246,174.0,97.0,2,1,0,0,0,3,3,4
21247,165.0,81.0,3,2,0,0,3,3,3,4
21248,163.0,66.0,2,1,0,0,0,7,3,3
21249,174.0,88.0,5,4,0,0,0,7,0,4
21250,176.0,83.0,3,2,0,0,7,7,3,4
21251,172.0,74.0,4,3,0,1,0,4,3,4
21252,158.0,58.0,0,0,0,1,1,7,3,3
21253,172.0,61.0,4,2,0,0,3,7,3,2
21254,170.0,64.0,4,2,0,0,5,7,3,2
21255,156.0,58.0,0,0,0,0,0,7,3,3
21256,148.0,47.0,0,0,0,0,0,7,3,2
21257,168.0,75.0,5,3,0,0,3,5,3,4
21258,162.0,73.0,5,1,0,0,0,0,3,3
21259,156.0,62.0,1,0,0,0,0,3,1,4
21260,170.0,63.0,1,0,10,0,0,0,0,2
21261,155.0,54.0,0,0,0,0,0,5,3,2
21262,162.0,62.0,2,2,0,0,0,5,3,3
21263,160.0,52.5,0,0,0,0,0,7,3,3
21264,165.0,51.0,0,0,0,0,0,2,3,3
21265,172.0,73.0,6,3,0,0,7,0,3,3
21266,160.0,70.0,0,0,0,0,0,2,2,3
21267,150.0,43.0,0,0,0,0,3,3,3,3
21268,163.0,63.0,2,1,0,0,7,4,3,3
21269,180.0,75.0,0,0,0,0,0,7,0,3
21270,158.0,49.0,1,0,0,0,5,5,3,2
21271,168.0,62.0,6,4,0,0,0,7,3,3
21272,158.0,64.0,6,3,0,0,0,0,3,4
21273,173.0,80.0,6,3,0,0,0,7,3,3
21274,149.0,50.0,0,0,0,0,0,5,3,3
21275,160.0,67.0,1,0,0,0,0,7,3,4
21276,161.0,62.0,4,3,0,3,4,7,0,4
21277,169.0,52.0,4,2,0,1,0,5,2,2
21278,155.0,65.0,0,0,0,0,0,3,3,4
21279,159.0,60.0,1,0,0,0,0,0,3,3
21280,171.0,67.0,5,2,0,0,0,7,3,3
21281,163.0,57.0,2,2,0,5,0,7,1,3
21282,174.0,94.0,1,0,0,0,0,3,0,5
21283,180.0,83.0,1,0,0,0,0,7,1,4
21284,173.0,58.0,1,0,0,0,0,7,3,2
21285,170.0,77.0,3,4,0,3,3,7,0,4
21286,153.0,56.0,5,1,0,0,0,5,0,4
21287,173.0,87.0,5,3,0,0,0,5,0,4
21288,158.0,51.0,2,3,3,1,1,5,0,3
21289,155.0,48.0,5,1,0,1,1,1,2,3
21290,170.0,69.0,1,0,0,7,7,7,3,3
21291,168.0,52.0,4,4,0,0,0,3,3,2
21292,157.0,51.0,1,0,0,0,2,7,3,2
21294,160.0,72.0,3,3,5,0,0,5,0,4
21295,155.0,45.0,3,1,0,0,0,7,0,2
21296,157.0,80.0,2,3,0,0,0,5,1,4
21297,152.0,65.0,2,1,0,0,0,1,3,4
21298,160.0,67.0,4,4,0,0,0,7,1,4
21299,183.0,72.0,6,4,20,0,0,1,0,1
21300,162.0,40.0,3,1,0,0,0,3,3,2
21301,174.0,63.0,2,4,0,5,5,7,3,2
21302,170.0,64.0,2,3,0,0,2,7,0,4
21303,175.0,70.0,1,0,40,3,5,7,2,3
21304,154.0,62.0,1,0,0,7,7,7,2,4
21305,169.0,74.0,5,4,10,0,4,7,0,3
21306,155.0,55.0,4,2,0,4,5,7,3,4
21307,155.0,65.0,4,1,0,0,5,7,3,4
21309,145.0,51.0,1,0,0,0,0,4,1,3
21310,155.0,62.0,2,1,10,0,1,3,1,4
21311,176.0,80.0,4,4,10,0,4,7,3,4
21312,160.0,65.0,3,1,0,0,0,7,3,4
21313,168.0,90.0,1,0,10,0,0,6,0,5
21314,173.0,68.0,5,3,0,5,4,7,0,3
21315,159.0,50.0,2,2,0,0,0,7,0,3
21316,180.0,80.0,2,1,0,0,2,5,0,3
21317,162.0,48.0,2,1,0,0,0,5,0,2
21318,160.0,57.0,2,1,0,0,3,7,3,3
21319,168.0,80.0,4,2,0,0,0,7,3,3
21320,160.0,53.0,3,1,0,2,2,7,0,3
21321,163.0,55.0,1,0,20,0,1,5,3,2
21322,160.0,65.0,0,0,0,1,2,4,2,4
21323,160.0,41.0,1,0,0,0,0,5,1,2
21324,155.0,50.0,2,2,0,0,0,3,1,3
21325,172.0,82.0,4,3,10,3,2,7,3,4
21326,162.0,71.0,3,1,0,0,0,7,2,4
21327,159.0,53.0,2,1,0,1,0,7,0,3
21328,152.0,40.0,1,0,0,0,7,7,0,1
21329,180.0,90.0,2,3,20,0,1,7,0,4
21330,179.0,82.0,4,2,0,1,0,5,0,4
21332,175.0,75.0,4,2,0,0,0,7,3,3
21333,162.0,65.0,5,1,0,0,0,7,3,4
21334,183.0,73.0,1,0,0,1,6,1,3,1
21335,183.0,95.0,4,3,10,5,2,7,0,3
21336,163.0,54.0,5,4,0,0,2,5,0,4
21337,166.0,56.0,3,1,0,2,3,5,3,3
21338,154.0,51.0,4,1,0,0,0,7,3,3
21339,170.0,72.0,4,3,0,0,7,7,0,4
21340,175.0,75.0,5,2,0,0,0,7,1,4
21341,148.0,58.0,1,0,0,0,5,5,3,4
21342,155.0,51.0,3,1,0,2,0,7,3,3
21343,170.0,63.0,4,3,0,2,0,7,3,2
21344,160.0,55.0,4,3,0,2,2,5,1,3
21345,171.0,73.0,3,2,0,0,4,7,3,4
21346,160.0,41.0,3,2,0,0,0,6,0,1
21347,176.0,90.0,0,0,15,0,3,7,3,4
21348,172.0,75.0,1,0,0,1,0,5,3,4
21349,160.0,56.0,0,0,0,1,2,3,3,3
21350,158.0,52.0,0,0,0,0,0,7,3,3
21351,158.0,62.0,0,0,0,0,0,7,3,3
21352,186.0,80.0,1,0,0,3,0,3,0,3
21353,162.0,58.0,5,1,0,1,0,7,3,3
21354,176.0,63.0,6,3,20,0,0,7,3,2
21355,175.0,75.0,4,4,9,0,0,5,3,3
21356,152.5,53.0,4,2,0,1,0,5,0,3
21358,170.0,78.0,2,2,0,0,0,2,0,5
21359,156.0,64.0,2,1,0,0,0,7,3,4
21360,164.0,57.0,1,0,0,0,0,5,3,3
21361,157.0,59.0,4,1,0,0,0,3,3,3
21362,165.0,62.0,3,1,0,0,0,3,3,3
21363,150.0,46.0,6,4,10,0,0,3,3,2
21364,173.0,72.0,5,3,20,0,0,0,1,3
21365,168.0,55.0,6,3,20,0,0,7,3,2
21366,169.0,62.0,2,1,4,0,0,7,3,3
21367,156.0,56.0,3,1,0,0,0,3,0,3
21368,159.0,46.0,0,0,0,0,0,5,3,2
21370,168.0,59.0,4,3,0,0,0,5,3,3
21371,175.0,79.0,1,0,0,1,3,7,3,4
21372,169.0,69.0,4,3,10,1,1,6,3,3
21373,168.0,80.0,5,3,20,0,0,5,0,3
21374,158.0,69.0,3,2,0,0,0,7,1,4
21375,173.0,60.0,5,3,10,3,0,7,1,2
21377,160.0,48.0,4,1,0,4,0,7,3,2
21378,168.0,50.0,0,0,0,0,0,7,3,2
21379,160.0,59.0,4,3,0,0,0,3,0,3
21380,170.0,80.0,5,2,0,0,0,7,3,4
21381,158.0,52.0,3,1,0,2,4,7,3,4
21382,177.0,82.0,3,1,0,3,0,3,3,3
21383,164.0,63.0,5,3,0,2,2,5,3,3
21384,158.0,56.0,4,1,0,3,0,5,3,3
21385,180.0,78.0,4,2,0,2,1,5,2,3
21386,160.0,70.0,4,1,0,3,2,5,3,4
21387,174.0,74.0,4,2,0,4,5,5,0,3
21389,160.0,51.0,3,2,0,2,2,3,0,3
21390,176.0,73.0,2,1,0,7,7,7,3,3
21391,173.0,90.0,2,1,0,0,0,7,3,5
21392,173.0,80.0,4,3,0,3,3,5,3,4
21393,180.0,105.0,2,3,0,0,0,7,3,5
21394,159.0,68.0,3,1,0,0,0,7,3,4
21395,147.0,54.0,0,0,0,0,0,5,2,4
21396,171.0,81.0,1,0,15,0,0,7,3,4
21397,152.0,50.0,2,1,0,0,0,7,3,3
21398,177.0,78.0,4,4,20,0,0,6,0,4
21399,157.0,60.0,3,1,0,5,5,0,3,4
21400,175.0,85.0,2,4,15,7,6,6,2,4
21401,168.0,67.0,5,2,0,7,0,4,3,3
21402,157.0,42.0,4,2,0,0,0,5,3,3
21404,168.0,77.0,0,0,0,0,0,5,2,4
21405,168.0,62.0,5,2,0,0,0,7,3,3
21406,158.0,60.0,0,0,0,0,0,5,0,3
21407,151.0,66.0,3,1,0,0,0,2,0,4
21408,165.0,70.0,3,4,0,0,0,5,0,4
21409,160.0,40.0,4,1,0,0,0,0,0,2
21410,170.0,73.0,2,1,0,5,0,5,3,4
21411,158.0,55.0,2,2,0,0,0,5,3,3
21412,173.0,68.0,2,1,0,2,0,7,2,3
21413,161.0,52.0,4,4,0,0,0,6,2,4
21414,149.0,44.0,1,0,0,2,2,2,3,2
21415,168.0,70.0,6,3,0,7,0,7,2,4
21416,161.0,72.0,2,1,0,0,5,5,0,4
21417,160.0,64.0,4,1,0,0,0,2,3,3
21418,152.0,50.0,3,1,0,0,0,5,3,3
21419,178.0,73.0,5,3,15,0,0,5,3,3
21421,165.0,65.0,2,1,0,0,0,5,3,4
21422,160.0,55.0,0,0,0,2,0,7,3,2
21423,160.0,58.0,2,1,0,7,0,5,3,2
21424,176.0,89.0,2,1,10,7,7,7,3,4
21426,156.0,49.0,1,0,0,0,2,3,0,3
21427,159.0,72.0,1,0,35,5,5,5,3,4
21428,145.0,54.0,3,1,0,0,0,5,3,4
21429,170.0,62.0,6,4,10,0,0,7,3,3
21430,160.0,60.0,4,2,0,0,0,5,3,4
21431,168.0,73.0,6,4,0,0,0,3,3,4
21432,167.0,51.0,3,1,0,0,0,2,3,3
21433,160.0,64.0,1,0,0,0,0,0,3,3
21434,174.0,75.0,5,1,0,3,2,7,2,4
21435,161.0,62.0,4,2,0,0,0,4,3,4
21436,174.0,76.0,4,4,0,5,5,7,3,3
21437,155.0,53.0,1,0,0,0,0,7,3,3
21438,160.0,52.0,2,1,0,0,0,2,3,2
21439,163.0,72.0,2,1,0,0,0,7,3,4
21440,152.0,49.0,1,0,0,2,0,7,3,3
21441,163.0,63.0,6,4,20,0,0,5,3,3
21442,158.0,58.0,2,1,0,0,0,3,3,4
21443,155.0,80.0,0,0,0,0,0,0,3,5
21447,167.0,70.0,6,4,0,7,0,7,3,3
21448,153.0,56.0,4,2,0,5,5,3,3,3
21449,160.0,48.0,0,0,0,0,0,7,3,2
21450,161.0,55.0,2,1,0,7,7,7,3,2
21451,181.0,75.0,2,3,0,0,4,7,3,3
21452,166.0,65.0,1,0,0,3,2,6,3,3
21453,178.0,83.0,3,2,0,1,1,7,3,4
21454,160.0,53.0,1,0,0,0,0,4,3,3
21455,161.0,60.0,2,2,0,0,1,3,3,2
21456,154.0,51.0,1,0,0,0,0,7,3,2
21457,162.0,62.0,1,0,15,0,0,7,0,3
21458,164.0,74.0,4,4,15,0,0,7,3,4
